par chr ind mid sexind
F 19 1263 61388130 1263F
M 19 1263 56210647.5 1263M
F 20 1263 5684099 1263F
F 20 1263 45853908.5 1263F
F 20 1263 59843907.5 1263F
M 20 1263 6679852 1263M
M 20 1263 54065354 1263M
M 21 1263 33374193.5 1263M
F 22 1263 42865464.5 1263F
M 22 1263 42836182.5 1263M
F 1 1264 15215205 1264F
F 1 1264 51086808 1264F
F 1 1264 170462311 1264F
M 1 1264 4172166.5 1264M
M 1 1264 68423634.5 1264M
M 1 1264 166331141 1264M
M 1 1264 197503882 1264M
M 1 1264 214789059.5 1264M
M 1 1264 231449192 1264M
F 2 1264 10750391.5 1264F
M 2 1264 64197603 1264M
M 2 1264 116351550 1264M
M 2 1264 150622436 1264M
M 2 1264 230159650 1264M
F 3 1264 55425619 1264F
F 3 1264 134143426.5 1264F
M 3 1264 72076219 1264M
M 3 1264 151913018.5 1264M
F 4 1264 7491946.5 1264F
F 4 1264 72939818 1264F
F 4 1264 147977593 1264F
M 4 1264 7769700 1264M
M 4 1264 62164276 1264M
M 4 1264 111283850 1264M
M 4 1264 141789552.5 1264M
M 4 1264 166847407 1264M
M 4 1264 182403291 1264M
F 5 1264 84503001.5 1264F
M 5 1264 25754899 1264M
M 5 1264 74192927 1264M
M 5 1264 150504996 1264M
M 6 1264 47834970 1264M
M 6 1264 82521645 1264M
F 7 1264 121972355.5 1264F
F 7 1264 158544251.5 1264F
M 7 1264 18768346 1264M
M 7 1264 76788156.5 1264M
F 8 1264 65157590 1264F
M 8 1264 25611299.5 1264M
M 8 1264 60732425 1264M
F 9 1264 120360345.5 1264F
M 9 1264 115463431.5 1264M
F 10 1264 11435981 1264F
F 10 1264 132486412.5 1264F
M 10 1264 61680620.5 1264M
M 10 1264 72384014.5 1264M
M 10 1264 113456012 1264M
F 11 1264 31259124.5 1264F
F 11 1264 74947982 1264F
F 11 1264 129072975 1264F
M 11 1264 34244252.5 1264M
M 11 1264 70521148 1264M
F 12 1264 112526539 1264F
M 12 1264 114076721 1264M
M 13 1264 70619844 1264M
M 14 1264 53954152.5 1264M
M 14 1264 95227545.5 1264M
F 15 1264 36871502 1264F
M 15 1264 69337196.5 1264M
M 15 1264 84463985.5 1264M
M 16 1264 18566337 1264M
M 16 1264 49752208 1264M
M 16 1264 83021013.5 1264M
F 17 1264 9159498 1264F
F 17 1264 62295487 1264F
M 17 1264 14212131 1264M
F 18 1264 65863987.5 1264F
M 18 1264 22309537 1264M
M 19 1264 40400999.5 1264M
M 19 1264 59092023.5 1264M
F 20 1264 10393307.5 1264F
M 20 1264 9672045.5 1264M
M 20 1264 42037524.5 1264M
F 22 1264 41652306.5 1264F
M 22 1264 21402241.5 1264M
M 22 1264 43197814 1264M
F 1 1265 3950309 1265F
F 1 1265 211912527 1265F
M 1 1265 16083822 1265M
M 1 1265 77307127 1265M
M 1 1265 112903326.5 1265M
M 2 1265 45012512 1265M
M 2 1265 103854141 1265M
M 2 1265 133499425 1265M
F 3 1265 132807099.5 1265F
M 3 1265 15301664.5 1265M
M 3 1265 67682082.5 1265M
M 3 1265 72627252.5 1265M
M 3 1265 173926696.5 1265M
M 4 1265 32454659 1265M
M 4 1265 55104254.5 1265M
M 4 1265 81417719.5 1265M
M 4 1265 156564847.5 1265M
F 5 1265 110431672.5 1265F
M 5 1265 34614680 1265M
M 5 1265 105969037.5 1265M
M 6 1265 3820745.5 1265M
M 6 1265 37281258 1265M
M 6 1265 137673527.5 1265M
F 7 1265 2812510 1265F
M 7 1265 13796703 1265M
M 7 1265 97894384.5 1265M
M 7 1265 147378982.5 1265M
F 8 1265 134055201 1265F
M 8 1265 128775580 1265M
M 9 1265 117849279.5 1265M
F 10 1265 3186320 1265F
M 10 1265 15446100.5 1265M
M 10 1265 71215445.5 1265M
M 11 1265 31652978.5 1265M
M 11 1265 65918706 1265M
M 11 1265 108537775.5 1265M
F 12 1265 5234446 1265F
F 12 1265 129002290.5 1265F
M 12 1265 100469163 1265M
F 13 1265 36215954.5 1265F
M 13 1265 28365555 1265M
M 13 1265 98198949.5 1265M
M 14 1265 32072320.5 1265M
F 15 1265 57891540 1265F
F 15 1265 93553878 1265F
M 15 1265 78519435.5 1265M
F 16 1265 4143538 1265F
M 16 1265 15843529 1265M
M 16 1265 49681526.5 1265M
M 17 1265 31229823.5 1265M
F 18 1265 496608.5 1265F
M 18 1265 10260380.5 1265M
M 18 1265 70256320.5 1265M
F 19 1265 58659137.5 1265F
M 19 1265 14399080.5 1265M
F 20 1265 61661331.5 1265F
M 20 1265 4451820 1265M
M 20 1265 57818203.5 1265M
M 22 1265 25511944 1265M
M 22 1265 36028144 1265M
M 1 1266 38824452.5 1266M
M 1 1266 102058799 1266M
M 1 1266 236002312 1266M
F 2 1266 37145773.5 1266F
M 2 1266 206489803.5 1266M
F 3 1266 11049051.5 1266F
F 3 1266 143161912.5 1266F
F 3 1266 193779345.5 1266F
M 3 1266 172735270.5 1266M
F 4 1266 5164619 1266F
F 4 1266 186664276 1266F
M 4 1266 24659426.5 1266M
M 4 1266 124681127 1266M
F 5 1266 3057738.5 1266F
F 5 1266 107164623 1266F
M 5 1266 116412325.5 1266M
M 5 1266 142259868.5 1266M
M 6 1266 6725753 1266M
M 6 1266 125591675 1266M
F 7 1266 8304233 1266F
F 7 1266 93439871 1266F
M 7 1266 105457027.5 1266M
F 8 1266 21161024 1266F
F 8 1266 143010147 1266F
M 8 1266 126292347.5 1266M
F 9 1266 84643602 1266F
F 10 1266 134714980.5 1266F
M 10 1266 29864830 1266M
M 10 1266 80530043 1266M
M 10 1266 127924414.5 1266M
M 11 1266 8295935 1266M
M 11 1266 19813862 1266M
M 11 1266 114709991.5 1266M
F 12 1266 124555971 1266F
M 12 1266 25088291 1266M
M 12 1266 131947810 1266M
F 13 1266 19987603.5 1266F
F 13 1266 100166240 1266F
M 13 1266 27155318 1266M
M 13 1266 105368687 1266M
F 14 1266 95022998 1266F
F 14 1266 106188116.5 1266F
M 14 1266 57525712 1266M
F 15 1266 98912220.5 1266F
M 15 1266 60664796.5 1266M
F 16 1266 50019167 1266F
M 16 1266 52516196 1266M
F 17 1266 9747811 1266F
F 17 1266 71817447.5 1266F
M 17 1266 50304507 1266M
F 18 1266 3387730 1266F
F 18 1266 59085376 1266F
M 18 1266 26360789.5 1266M
M 18 1266 64158573.5 1266M
F 19 1266 57896159.5 1266F
M 19 1266 13366592.5 1266M
M 19 1266 56256837 1266M
M 20 1266 10893588 1266M
M 20 1266 51462696.5 1266M
F 21 1266 35285059 1266F
F 22 1266 32733334.5 1266F
M 22 1266 18912242.5 1266M
F 1 1267 157998056 1267F
F 1 1267 245399107 1267F
M 1 1267 24991626.5 1267M
M 1 1267 96250903 1267M
M 1 1267 230566404.5 1267M
F 2 1267 11468177 1267F
F 2 1267 235872834.5 1267F
M 2 1267 49462462.5 1267M
M 2 1267 77830727 1267M
M 2 1267 158682500 1267M
M 2 1267 196301494 1267M
M 2 1267 220251455.5 1267M
F 3 1267 4911854 1267F
F 3 1267 196616129 1267F
M 3 1267 54709002.5 1267M
M 3 1267 109200312.5 1267M
M 3 1267 151745437.5 1267M
M 3 1267 179021985 1267M
M 4 1267 28275100.5 1267M
M 4 1267 55357054.5 1267M
M 4 1267 134878329 1267M
F 5 1267 73276638 1267F
M 5 1267 38534036.5 1267M
M 5 1267 67939524.5 1267M
M 5 1267 110867864 1267M
M 5 1267 168506549 1267M
M 5 1267 180415339 1267M
F 6 1267 24699615 1267F
F 6 1267 161632413 1267F
M 6 1267 98985147.5 1267M
M 6 1267 128616767 1267M
M 6 1267 162813618 1267M
F 7 1267 30615572 1267F
M 7 1267 17546900.5 1267M
M 7 1267 77883092.5 1267M
M 7 1267 140731132 1267M
F 8 1267 19112752.5 1267F
F 8 1267 142486305 1267F
M 8 1267 8938548 1267M
M 8 1267 40652291 1267M
M 8 1267 75105341.5 1267M
M 9 1267 25647529.5 1267M
M 9 1267 107582305.5 1267M
F 10 1267 16724359.5 1267F
M 10 1267 15295015 1267M
M 10 1267 85449862 1267M
M 10 1267 116163939.5 1267M
M 10 1267 131578186 1267M
F 11 1267 34233024.5 1267F
F 11 1267 124176303 1267F
M 11 1267 40812884.5 1267M
M 11 1267 95378747 1267M
F 12 1267 61447413 1267F
M 12 1267 4216472 1267M
M 12 1267 93025999 1267M
M 12 1267 116615885.5 1267M
M 13 1267 19864463.5 1267M
M 13 1267 33615211.5 1267M
M 13 1267 90980713.5 1267M
F 14 1267 39405468 1267F
F 14 1267 97688922 1267F
M 14 1267 76670604 1267M
F 15 1267 25615957 1267F
M 15 1267 58975968.5 1267M
F 16 1267 10803737.5 1267F
M 16 1267 54116602 1267M
M 16 1267 83121569.5 1267M
F 17 1267 74702522 1267F
F 18 1267 921922.5 1267F
F 18 1267 47040673 1267F
M 20 1267 57377846.5 1267M
M 21 1267 20725950.5 1267M
F 22 1267 32621647.5 1267F
M 22 1267 22253538.5 1267M
F 1 1268 19706107.5 1268F
F 1 1268 56851063 1268F
F 1 1268 215173132.5 1268F
M 1 1268 230507062.5 1268M
F 2 1268 36537085 1268F
F 2 1268 41658158.5 1268F
F 2 1268 119299088 1268F
F 2 1268 237774114.5 1268F
M 2 1268 11690059.5 1268M
M 2 1268 161840141.5 1268M
F 3 1268 75078848 1268F
F 3 1268 197883440 1268F
M 3 1268 124835286.5 1268M
M 3 1268 149855823.5 1268M
M 3 1268 185889077 1268M
F 4 1268 84258031 1268F
F 4 1268 164936777.5 1268F
F 4 1268 190995234 1268F
M 4 1268 177234091 1268M
F 5 1268 11848006.5 1268F
F 5 1268 179498086.5 1268F
M 5 1268 11688519 1268M
M 5 1268 108664069.5 1268M
M 5 1268 134611247 1268M
M 5 1268 154332726.5 1268M
F 7 1268 147160612.5 1268F
M 7 1268 4550971.5 1268M
M 7 1268 128561962.5 1268M
F 8 1268 97097623 1268F
M 8 1268 8156186 1268M
M 8 1268 9198907.5 1268M
M 8 1268 12430597.5 1268M
M 8 1268 22330836.5 1268M
M 8 1268 101578400.5 1268M
F 9 1268 131001904.5 1268F
M 9 1268 116190667 1268M
F 10 1268 4434507 1268F
F 10 1268 82698857 1268F
F 10 1268 128715414 1268F
M 10 1268 49462395.5 1268M
M 10 1268 126035565 1268M
F 11 1268 130597975.5 1268F
M 11 1268 18226605.5 1268M
F 12 1268 41385838.5 1268F
F 12 1268 130558620.5 1268F
M 12 1268 48529824 1268M
F 13 1268 29959475 1268F
M 13 1268 33918482 1268M
F 14 1268 79235228.5 1268F
M 14 1268 89188328 1268M
F 15 1268 57914415 1268F
F 15 1268 98543111.5 1268F
M 15 1268 44522208 1268M
F 16 1268 5180132.5 1268F
F 16 1268 81198795 1268F
M 16 1268 24981130.5 1268M
F 17 1268 5077683.5 1268F
F 17 1268 55015943 1268F
M 17 1268 72560328 1268M
F 18 1268 69466785.5 1268F
M 18 1268 43887112 1268M
M 18 1268 72979454 1268M
F 19 1268 11088578 1268F
F 19 1268 16877522.5 1268F
F 19 1268 56902762.5 1268F
M 19 1268 7831937 1268M
F 20 1268 57399402.5 1268F
M 20 1268 2840180.5 1268M
M 20 1268 31294716.5 1268M
M 22 1268 19590095 1268M
F 1 1269 64215249 1269F
F 1 1269 200554579 1269F
M 1 1269 30812982.5 1269M
M 1 1269 64430336.5 1269M
M 1 1269 159412831.5 1269M
F 2 1269 16870064.5 1269F
F 2 1269 240723511 1269F
M 2 1269 35942087.5 1269M
M 2 1269 216539436.5 1269M
M 2 1269 238853061.5 1269M
F 3 1269 3115244 1269F
M 3 1269 9526857.5 1269M
M 3 1269 38916060 1269M
M 3 1269 62617669.5 1269M
M 3 1269 142028791.5 1269M
F 4 1269 2958917 1269F
F 4 1269 178474491 1269F
M 4 1269 3560138 1269M
M 4 1269 32141588 1269M
M 4 1269 158831545.5 1269M
M 4 1269 182426347.5 1269M
F 5 1269 27687969.5 1269F
F 5 1269 149492241 1269F
M 5 1269 16136420 1269M
M 5 1269 56621436.5 1269M
M 5 1269 141833163 1269M
M 5 1269 175600029 1269M
M 6 1269 10823037 1269M
M 6 1269 137619834 1269M
M 6 1269 153795981.5 1269M
F 7 1269 158475242 1269F
M 7 1269 7089185.5 1269M
M 7 1269 88163602 1269M
F 8 1269 54391573.5 1269F
M 8 1269 124890396.5 1269M
F 9 1269 117601878 1269F
M 9 1269 17282684 1269M
F 10 1269 4409024 1269F
M 10 1269 26941730.5 1269M
M 11 1269 12004191.5 1269M
M 11 1269 61110797 1269M
M 11 1269 94700935 1269M
F 12 1269 411383 1269F
M 12 1269 26547981 1269M
M 12 1269 74473611.5 1269M
M 12 1269 113770009.5 1269M
M 14 1269 54238090.5 1269M
M 14 1269 91550240.5 1269M
F 15 1269 96206703.5 1269F
M 15 1269 36964268.5 1269M
M 15 1269 66586885.5 1269M
M 15 1269 86913921.5 1269M
F 16 1269 87478225 1269F
M 16 1269 28927487 1269M
M 17 1269 14623540 1269M
M 17 1269 42183910.5 1269M
M 17 1269 51060556.5 1269M
M 18 1269 67421644 1269M
F 19 1269 63555768.5 1269F
M 19 1269 16066125 1269M
F 20 1269 57927816.5 1269F
F 20 1269 61285821 1269F
M 20 1269 50001724.5 1269M
F 22 1269 45469191.5 1269F
M 22 1269 35907866.5 1269M
F 1 1270 3579861.5 1270F
F 1 1270 164537779 1270F
F 1 1270 235599898.5 1270F
M 1 1270 208528427 1270M
F 2 1270 104198539.5 1270F
F 2 1270 237835347.5 1270F
M 2 1270 174761549.5 1270M
F 3 1270 4431657 1270F
F 3 1270 56826270 1270F
F 3 1270 184686070 1270F
M 3 1270 173796969.5 1270M
M 3 1270 199102141.5 1270M
F 4 1270 22359130.5 1270F
F 5 1270 7129052.5 1270F
M 5 1270 141668546.5 1270M
M 6 1270 158026100 1270M
F 7 1270 8663530.5 1270F
F 7 1270 88702822 1270F
F 7 1270 146336065.5 1270F
M 8 1270 28678557 1270M
F 9 1270 1969644.5 1270F
M 9 1270 8151454 1270M
F 10 1270 5990257.5 1270F
F 10 1270 130261293.5 1270F
M 10 1270 8953861.5 1270M
M 10 1270 68713644.5 1270M
M 10 1270 129097036 1270M
F 11 1270 8003463.5 1270F
M 11 1270 44927744.5 1270M
F 12 1270 60867512 1270F
F 12 1270 127803446.5 1270F
M 12 1270 12170087 1270M
M 12 1270 107585863.5 1270M
M 13 1270 20815044.5 1270M
M 13 1270 90861275.5 1270M
M 14 1270 37733217 1270M
M 14 1270 88973030.5 1270M
F 15 1270 25064912 1270F
F 15 1270 92664620 1270F
M 16 1270 77785807 1270M
F 17 1270 77763150 1270F
M 17 1270 9555846.5 1270M
F 18 1270 14716839 1270F
F 18 1270 61338754.5 1270F
M 18 1270 44565834 1270M
M 19 1270 5437564 1270M
M 19 1270 40300572 1270M
F 21 1270 32526400 1270F
M 21 1270 18028431.5 1270M
F 22 1270 47387827 1270F
F 1 1271 3128719.5 1271F
M 1 1271 20822927 1271M
M 1 1271 113561445.5 1271M
M 1 1271 234797672 1271M
F 2 1271 41205158 1271F
M 2 1271 18464196 1271M
M 2 1271 74948393.5 1271M
M 2 1271 222300262.5 1271M
F 3 1271 180020799 1271F
M 3 1271 73273709.5 1271M
M 3 1271 187460053 1271M
F 4 1271 178219286 1271F
M 4 1271 65895130 1271M
M 4 1271 177589126.5 1271M
F 5 1271 4482867.5 1271F
F 5 1271 91928188 1271F
F 5 1271 165517029.5 1271F
M 5 1271 23256526 1271M
M 5 1271 75974052 1271M
F 6 1271 6151847.5 1271F
M 6 1271 16948390.5 1271M
M 6 1271 36875737.5 1271M
M 6 1271 114666096.5 1271M
M 6 1271 159912244 1271M
F 7 1271 87330626 1271F
F 7 1271 155734974.5 1271F
M 7 1271 124704483 1271M
M 7 1271 156072800 1271M
F 8 1271 4443479.5 1271F
M 8 1271 60145045.5 1271M
F 9 1271 137329581 1271F
M 9 1271 14264433 1271M
M 9 1271 129647145.5 1271M
M 10 1271 68062682 1271M
M 10 1271 105283614.5 1271M
F 11 1271 13980479.5 1271F
F 11 1271 129532159 1271F
M 11 1271 23251577 1271M
M 11 1271 120665440.5 1271M
M 12 1271 20849304 1271M
M 12 1271 58978622 1271M
M 12 1271 121118451 1271M
F 13 1271 27304697.5 1271F
F 13 1271 97118033.5 1271F
M 13 1271 64214046 1271M
M 13 1271 103932333 1271M
F 14 1271 55898221.5 1271F
F 14 1271 101724094.5 1271F
M 14 1271 37796597.5 1271M
F 15 1271 85318595.5 1271F
M 15 1271 68022498.5 1271M
M 15 1271 88196164.5 1271M
F 16 1271 85385745 1271F
M 16 1271 48547768 1271M
M 16 1271 81225594 1271M
F 18 1271 29531047.5 1271F
M 18 1271 10075089 1271M
M 18 1271 55282824 1271M
M 19 1271 9983534 1271M
M 19 1271 34670992 1271M
F 20 1271 4662077.5 1271F
M 20 1271 49077904.5 1271M
F 22 1271 28257769 1271F
M 22 1271 38058310 1271M
M 1 1272 8960944.5 1272M
M 1 1272 17376793.5 1272M
M 1 1272 25212547 1272M
M 1 1272 38830198.5 1272M
M 1 1272 208800698 1272M
M 1 1272 228658373 1272M
M 1 1272 240543825 1272M
F 2 1272 237823130 1272F
M 2 1272 52913197.5 1272M
M 2 1272 237257272.5 1272M
M 3 1272 11207456 1272M
M 3 1272 39812525.5 1272M
M 3 1272 64367450.5 1272M
M 4 1272 4650005 1272M
M 4 1272 141208948.5 1272M
F 5 1272 8301529 1272F
M 5 1272 4580630.5 1272M
M 5 1272 67783788.5 1272M
M 5 1272 119089632.5 1272M
M 5 1272 161690793 1272M
M 5 1272 170738584 1272M
M 5 1272 174776483 1272M
F 6 1272 31701505.5 1272F
F 6 1272 143858812.5 1272F
M 6 1272 5869075 1272M
M 6 1272 42102833.5 1272M
M 6 1272 131733098 1272M
F 7 1272 148995539 1272F
M 7 1272 151199518 1272M
F 8 1272 25592726.5 1272F
M 8 1272 72961821.5 1272M
F 9 1272 21474386 1272F
F 9 1272 132026245 1272F
M 9 1272 9841606 1272M
M 9 1272 137084106.5 1272M
F 10 1272 134049299 1272F
M 10 1272 3913070 1272M
M 10 1272 30294252.5 1272M
M 10 1272 132972156.5 1272M
F 11 1272 7167070 1272F
F 11 1272 103304456.5 1272F
M 11 1272 1722537 1272M
M 11 1272 21756228.5 1272M
M 11 1272 82219525 1272M
M 11 1272 121120267 1272M
M 12 1272 93157663 1272M
M 12 1272 113634134 1272M
M 13 1272 32344219.5 1272M
M 13 1272 79992179.5 1272M
F 14 1272 92087539.5 1272F
M 14 1272 87353551 1272M
F 15 1272 78500839.5 1272F
M 15 1272 31407141.5 1272M
F 16 1272 73729919.5 1272F
M 16 1272 58971321 1272M
F 17 1272 72392611.5 1272F
M 17 1272 23109912.5 1272M
M 17 1272 68343615 1272M
F 18 1272 1077402.5 1272F
F 18 1272 68061104 1272F
F 19 1272 2195529 1272F
F 19 1272 59527275.5 1272F
F 20 1272 56072703.5 1272F
M 20 1272 44164942 1272M
M 21 1272 15111793 1272M
F 22 1272 48182410.5 1272F
M 22 1272 21436644.5 1272M
M 22 1272 40952229 1272M
F 1 1273 18368936 1273F
F 1 1273 242436331 1273F
M 1 1273 30823198.5 1273M
M 1 1273 67418248.5 1273M
M 1 1273 209313685 1273M
F 2 1273 6927211 1273F
F 2 1273 154797974 1273F
M 2 1273 64972801.5 1273M
M 2 1273 151251178 1273M
M 2 1273 206236052 1273M
F 3 1273 68856325.5 1273F
M 3 1273 33301472 1273M
F 4 1273 27460568 1273F
M 4 1273 6528717 1273M
M 4 1273 183965964 1273M
F 5 1273 7361892.5 1273F
F 5 1273 113607468.5 1273F
F 5 1273 179073583.5 1273F
M 5 1273 127926357.5 1273M
F 6 1273 75497416 1273F
M 6 1273 43584513.5 1273M
M 6 1273 149268298 1273M
F 7 1273 49127471 1273F
F 7 1273 151186973.5 1273F
M 7 1273 66594274 1273M
M 7 1273 138009779 1273M
F 8 1273 130771392 1273F
M 8 1273 6749025.5 1273M
M 8 1273 22615979 1273M
M 8 1273 68606797 1273M
M 8 1273 134693050.5 1273M
F 10 1273 77222841.5 1273F
M 10 1273 6675449 1273M
M 10 1273 30311062 1273M
M 10 1273 119532628.5 1273M
F 11 1273 77214381.5 1273F
F 11 1273 133053693 1273F
M 11 1273 9637978.5 1273M
M 11 1273 95965191 1273M
F 12 1273 4887435 1273F
F 12 1273 48463049 1273F
M 12 1273 29366246.5 1273M
M 12 1273 93033880.5 1273M
M 12 1273 122195717 1273M
F 13 1273 73402742.5 1273F
M 13 1273 33058746.5 1273M
F 14 1273 23202540.5 1273F
F 14 1273 95756092.5 1273F
M 14 1273 49541458 1273M
M 14 1273 98691451 1273M
F 15 1273 53131827 1273F
F 16 1273 10225971.5 1273F
F 16 1273 48809703 1273F
M 16 1273 6150712 1273M
F 18 1273 4926160.5 1273F
M 18 1273 23339648 1273M
F 19 1273 14800923 1273F
F 19 1273 62263523 1273F
M 19 1273 40745818 1273M
F 20 1273 1483983 1273F
F 20 1273 55642256.5 1273F
M 20 1273 5229630.5 1273M
M 20 1273 54777520 1273M
F 21 1273 28333197.5 1273F
F 22 1273 44728629.5 1273F
M 22 1273 39736113.5 1273M
F 1 1274 13164603.5 1274F
F 1 1274 94206266.5 1274F
F 1 1274 207788620.5 1274F
M 1 1274 13134382 1274M
M 1 1274 60437278.5 1274M
M 1 1274 105392635 1274M
M 1 1274 243346925.5 1274M
F 2 1274 177037172.5 1274F
F 2 1274 240762011 1274F
M 2 1274 19549782.5 1274M
M 2 1274 50647109 1274M
M 2 1274 85483019.5 1274M
M 2 1274 135098425 1274M
M 2 1274 162689515 1274M
F 3 1274 67931062 1274F
F 3 1274 188794723.5 1274F
M 3 1274 17526634.5 1274M
M 3 1274 110486723.5 1274M
M 3 1274 151466213.5 1274M
M 3 1274 173552053.5 1274M
F 4 1274 5419611 1274F
M 4 1274 9146660 1274M
M 4 1274 40902375.5 1274M
M 4 1274 83103081.5 1274M
M 4 1274 146782831 1274M
M 4 1274 183909231.5 1274M
F 5 1274 14939977.5 1274F
F 5 1274 166786831 1274F
M 5 1274 26809520.5 1274M
M 5 1274 103099593.5 1274M
M 5 1274 171111250.5 1274M
F 6 1274 134197422 1274F
M 6 1274 4780688.5 1274M
M 6 1274 69591125 1274M
M 6 1274 153754324 1274M
F 7 1274 93256623 1274F
M 7 1274 7559295.5 1274M
M 7 1274 49601957.5 1274M
M 7 1274 93388920 1274M
M 7 1274 124122011 1274M
M 7 1274 148031593.5 1274M
F 8 1274 133553553.5 1274F
M 8 1274 61998719 1274M
M 8 1274 99452539.5 1274M
F 9 1274 111677576 1274F
M 9 1274 23548703.5 1274M
M 9 1274 136296913 1274M
F 10 1274 130940217 1274F
M 10 1274 83790632 1274M
M 10 1274 127342275 1274M
F 11 1274 8318562.5 1274F
F 11 1274 115766867 1274F
M 11 1274 96029877.5 1274M
M 11 1274 112046229.5 1274M
M 12 1274 14977785 1274M
F 13 1274 23420075 1274F
M 13 1274 36567016.5 1274M
M 13 1274 83629346 1274M
M 15 1274 26487138.5 1274M
M 15 1274 66794654.5 1274M
M 15 1274 85465506.5 1274M
M 16 1274 5667530.5 1274M
M 16 1274 5937880.5 1274M
M 16 1274 24282473 1274M
M 16 1274 60802000.5 1274M
M 16 1274 82589804.5 1274M
F 17 1274 74820876.5 1274F
M 17 1274 56635923 1274M
M 17 1274 69533376.5 1274M
M 19 1274 37000394.5 1274M
F 20 1274 59810108 1274F
M 20 1274 10132114.5 1274M
F 1 1275 178265410.5 1275F
M 1 1275 53395353.5 1275M
M 1 1275 165738227.5 1275M
F 2 1275 2705694.5 1275F
M 2 1275 3496051 1275M
M 2 1275 8507708 1275M
M 2 1275 37585601.5 1275M
M 2 1275 148943561.5 1275M
F 3 1275 102260095 1275F
M 3 1275 24296421.5 1275M
M 3 1275 98519557.5 1275M
M 3 1275 126181753.5 1275M
M 3 1275 172852630.5 1275M
M 3 1275 187429754 1275M
F 4 1275 28642083.5 1275F
F 4 1275 97780254 1275F
M 4 1275 6034048.5 1275M
M 4 1275 46446418.5 1275M
M 4 1275 80775640 1275M
F 5 1275 154245184.5 1275F
F 6 1275 6764060.5 1275F
F 6 1275 79124059.5 1275F
M 6 1275 42981246.5 1275M
M 6 1275 106923027 1275M
M 6 1275 134278244.5 1275M
M 6 1275 156776277 1275M
F 7 1275 31786445 1275F
F 7 1275 157854211 1275F
M 7 1275 5425033 1275M
M 7 1275 103208461.5 1275M
F 8 1275 21262664 1275F
F 8 1275 128722138.5 1275F
M 8 1275 56285624 1275M
F 9 1275 9214988.5 1275F
F 9 1275 77818545 1275F
F 9 1275 139219579 1275F
M 9 1275 21964223.5 1275M
M 9 1275 99719739.5 1275M
M 9 1275 132385331 1275M
F 10 1275 131325244 1275F
M 10 1275 49600818.5 1275M
M 10 1275 98622891.5 1275M
F 11 1275 7584743 1275F
F 12 1275 16014433 1275F
F 12 1275 63632054.5 1275F
M 12 1275 60012031.5 1275M
F 13 1275 22183836 1275F
M 13 1275 53824640.5 1275M
M 13 1275 96221647 1275M
F 14 1275 21862566 1275F
M 14 1275 22580985.5 1275M
M 14 1275 50322782.5 1275M
M 14 1275 87767757.5 1275M
M 14 1275 98515663.5 1275M
F 15 1275 38337013.5 1275F
M 15 1275 24838846 1275M
M 15 1275 91250969.5 1275M
F 16 1275 80413521.5 1275F
M 16 1275 72229621.5 1275M
M 17 1275 30311552 1275M
F 18 1275 9887203.5 1275F
M 18 1275 27590939.5 1275M
M 18 1275 70342382 1275M
F 19 1275 60019259.5 1275F
M 19 1275 16975537 1275M
F 20 1275 1661475 1275F
F 20 1275 54222199 1275F
M 20 1275 35511740.5 1275M
F 21 1275 16844307 1275F
M 21 1275 14926547.5 1275M
M 22 1275 36307296 1275M
M 1 1276 216428699.5 1276M
M 1 1276 240172282.5 1276M
F 2 1276 107310707 1276F
M 2 1276 16050198 1276M
F 3 1276 156658824 1276F
M 3 1276 5246416.5 1276M
M 3 1276 63497956.5 1276M
M 3 1276 135150032.5 1276M
M 3 1276 191723571 1276M
M 3 1276 196582691.5 1276M
F 4 1276 20177693 1276F
M 4 1276 117430014.5 1276M
F 5 1276 2304616.5 1276F
M 5 1276 31962071.5 1276M
M 5 1276 75980780 1276M
M 5 1276 167662126 1276M
F 6 1276 16658716.5 1276F
M 6 1276 19516263.5 1276M
M 6 1276 114207945.5 1276M
M 6 1276 151560584.5 1276M
F 7 1276 119739556.5 1276F
M 7 1276 14067345 1276M
M 7 1276 24216036.5 1276M
M 8 1276 62168454.5 1276M
M 8 1276 138297356 1276M
F 9 1276 12936243.5 1276F
M 9 1276 14797679 1276M
M 9 1276 88537237.5 1276M
M 9 1276 128550398 1276M
F 10 1276 1946815 1276F
M 10 1276 8482070 1276M
M 10 1276 14457061.5 1276M
M 10 1276 55528521.5 1276M
M 10 1276 85807828.5 1276M
M 11 1276 25654817 1276M
M 11 1276 78674614.5 1276M
M 12 1276 127107414.5 1276M
F 13 1276 38281833 1276F
F 13 1276 112236794 1276F
M 13 1276 23592552.5 1276M
M 13 1276 83837862 1276M
F 14 1276 100737920 1276F
M 14 1276 23606353 1276M
M 14 1276 68511573 1276M
M 14 1276 87145308.5 1276M
F 15 1276 36099952 1276F
M 15 1276 95499307.5 1276M
M 16 1276 54627694 1276M
F 17 1276 5289336.5 1276F
M 17 1276 6275576.5 1276M
M 17 1276 72166332 1276M
M 18 1276 65485823.5 1276M
F 19 1276 14625647.5 1276F
M 20 1276 10140138.5 1276M
F 21 1276 24288975 1276F
M 22 1276 46627643.5 1276M
F 1 1277 15214030 1277F
F 1 1277 19631969 1277F
F 1 1277 88033844.5 1277F
F 1 1277 173812536 1277F
M 1 1277 10736861.5 1277M
M 1 1277 20246557.5 1277M
M 1 1277 81135482 1277M
M 1 1277 199976737.5 1277M
